,Om,H0,b,M
6543,0.280376207086227,69.3102784587007,0.680264834043672,-19.3825018695327
6544,0.292223638286192,68.8350235294771,0.67660012795355,-19.3922159041903
6545,0.287736000378496,68.5796408437155,0.67335061006039,-19.4011664591686
6546,0.282150656294951,69.4412845219217,0.684050588400741,-19.3738059401161
6547,0.288449736061471,69.1790564569227,0.680145582718477,-19.3817076049659
6548,0.280897842010352,69.3001396127334,0.688740930905735,-19.3807049765254
6549,0.287321530942872,68.9202167614868,0.685109289243746,-19.3884635534723
6550,0.285038180143866,68.8888191120483,0.678737836229898,-19.3956238536489
6551,0.28054122871452,69.4922035896049,0.685079142251187,-19.3734458499131
6552,0.290675366114768,68.4127915481486,0.676588254104602,-19.4029720925018
6553,0.284880343088843,68.9017302345801,0.681708248234077,-19.3953176804143
6554,0.293959710751687,68.711182015944,0.673272166610688,-19.3936520600304
6555,0.283473834817352,68.8537389709509,0.683600181466127,-19.3911715689843
6556,0.280547866891273,69.4562015008162,0.684785931167608,-19.3739312980296
6557,0.28645009558246,68.7717347452874,0.675832698296803,-19.3911315130509
6558,0.291016001572303,68.5566573031297,0.670070729697867,-19.3995542420113
6559,0.29302965447864,68.4463608857723,0.677478615292528,-19.40239902078
6560,0.286092185182902,69.1999709910975,0.685316203637274,-19.3819397216238
6561,0.280857989151263,69.2504567309692,0.685646135224512,-19.3853053422508
6562,0.287237306485061,68.6700582869362,0.675363483658193,-19.400533979314
6563,0.289467911713791,69.0126935261765,0.673432409360322,-19.3870408575822
6564,0.281779466779861,69.4752399650159,0.681487176949213,-19.3741244578926
6565,0.290466431603583,68.5560550736477,0.67550745956197,-19.3964220997163
6566,0.291979881573191,68.5249526822967,0.679394600114632,-19.3994768471483
6567,0.287065846132061,68.6116942874269,0.682149862184437,-19.3991357732288
6568,0.289494965759643,68.8100390568578,0.673319557521032,-19.39527821055
6569,0.285990745107265,69.0271780460804,0.684838589539674,-19.3843583013612
6570,0.292975688859799,68.7416463377238,0.678040307847818,-19.3922987463051
6571,0.291718568376668,68.5361562118356,0.670162187640528,-19.4005034972795
6572,0.279275223959012,69.1527179872328,0.682111780743617,-19.385349740244
